2023-01-14 11:10:15,180
2023-01-14 11:10:20,190
2023-01-14 11:10:15,205
2023-01-14 11:10:20,239
2023-01-14 11:10:25,290
2023-01-14 11:10:30,336
2023-01-14 11:10:35,409
2023-01-14 11:10:40,549
2023-01-14 11:10:45,480
2023-01-14 11:10:50,561
2023-01-14 11:10:55,555
2023-01-14 11:11:00,539
2023-01-14 11:11:05,523
2023-01-14 11:11:10,503
2023-01-14 11:11:15,491
2023-01-14 11:11:20,478
2023-01-14 11:11:25,469
2023-01-14 11:11:30,447
2023-01-14 11:11:35,434
2023-01-14 11:11:40,424
2023-01-14 11:11:45,409
2023-01-14 11:11:50,399
2023-01-14 11:11:55,380
2023-01-14 11:12:00,369
2023-01-14 11:12:05,357
2023-01-14 11:12:10,345
2023-01-14 11:12:15,336
2023-01-14 11:12:20,327
2023-01-14 11:12:25,310
2023-01-14 11:12:30,296
2023-01-14 11:12:35,286
2023-01-14 11:12:40,270
2023-01-14 11:12:45,262
2023-01-14 11:12:50,254
2023-01-14 11:12:55,244
2023-01-14 11:13:00,232
2023-01-14 11:13:05,225
2023-01-14 11:13:10,216
2023-01-14 11:13:15,172
2023-01-14 11:13:20,166
2023-01-14 11:13:25,156
2023-01-14 11:13:30,146
2023-01-14 11:13:35,143
2023-01-14 11:13:40,138
2023-01-14 11:13:45,131
2023-01-14 11:13:50,125
2023-01-14 11:13:55,114
2023-01-14 11:14:00,114
2023-01-14 11:14:05,100
2023-01-14 11:14:10,96
2023-01-14 11:14:15,87
2023-01-14 11:14:20,78
2023-01-14 11:14:25,1069
2023-01-14 11:14:30,1052
2023-01-14 11:14:35,1042
2023-01-14 11:14:40,1035
2023-01-14 11:14:45,1003
2023-01-14 11:14:50,848
2023-01-14 11:14:55,945
2023-01-14 11:15:00,889
2023-01-14 11:15:05,886
2023-01-14 11:15:10,758
2023-01-14 11:15:15,700
2023-01-14 11:15:20,686
2023-01-14 11:15:25,661
2023-01-14 11:15:30,686
2023-01-14 11:15:35,571
2023-01-14 11:15:40,552
2023-01-14 11:15:45,627
2023-01-14 11:15:50,650
2023-01-14 11:15:55,449
2023-01-14 11:16:00,508
2023-01-14 11:16:05,441
2023-01-14 11:16:10,484
2023-01-14 11:16:15,605
2023-01-14 11:16:20,418
2023-01-14 11:16:30,4100
2023-01-14 11:16:25,444
2023-01-14 11:16:35,2760
2023-01-14 11:16:40,756
2023-01-14 11:16:45,747
2023-01-14 11:16:50,743
2023-01-14 11:16:55,733
2023-01-14 11:17:00,720
2023-01-14 11:17:05,718
2023-01-14 11:17:10,706
2023-01-14 11:17:15,1697
2023-01-14 11:17:20,1673
2023-01-14 11:17:25,2659
2023-01-14 11:17:30,1636
2023-01-14 11:17:35,1630
2023-01-14 11:17:40,614
2023-01-14 11:17:45,601
2023-01-14 11:17:50,589
2023-01-14 11:17:55,577
2023-01-14 11:18:00,566
2023-01-14 11:18:05,561
2023-01-14 11:18:10,547
2023-01-14 11:18:15,546
2023-01-14 11:18:20,530
2023-01-14 11:18:25,521
2023-01-14 11:18:30,514
2023-01-14 11:18:35,505
2023-01-14 11:18:40,498
2023-01-14 11:18:45,468
2023-01-14 11:18:50,393
2023-01-14 11:18:55,291
2023-01-14 11:19:00,213
2023-01-14 11:19:05,1387
2023-01-14 11:19:10,3700
2023-01-14 11:19:15,146
2023-01-14 11:19:25,4100
2023-01-14 11:19:20,112
2023-01-14 11:19:30,83
2023-01-14 11:19:35,48
2023-01-14 11:19:40,15
2023-01-14 11:19:45,17
2023-01-14 11:19:35,48
2023-01-14 11:19:40,15
2023-01-14 11:19:45,17
